bird_id,species,x_km,y_km
SN00128,snow_goose,2.398606,5.166752
SA00012,sandhill_crane,16.725806,4.827021
SN00439,snow_goose,12.674471,2.019963
SA00290,sandhill_crane,9.645002,2.477351
SN00400,snow_goose,13.902588,13.081017
SA00432,sandhill_crane,11.841948,10.391864
SA00251,sandhill_crane,9.575018,2.801029
SA00216,sandhill_crane,8.126267,2.876396
SN00082,snow_goose,5.673887,6.4152
SA00226,sandhill_crane,7.126415,6.620935
SN00048,snow_goose,11.788903,1.827466
SA00022,sandhill_crane,5.758781,10.484843
SA00369,sandhill_crane,14.437401,12.579585
SA00043,sandhill_crane,7.70747,2.329567
SN00159,snow_goose,16.851977,2.191322
SN00365,snow_goose,11.52555,3.172907
SN00332,snow_goose,11.561631,9.869167
SN00390,snow_goose,6.570183,5.127518
SA00112,sandhill_crane,12.425896,2.275737
SN00338,snow_goose,8.332275,2.519631
SN00232,snow_goose,12.049146,1.849737
SA00002,sandhill_crane,12.28906,2.19729
SA00436,sandhill_crane,17.523897,3.364565
SN00350,snow_goose,12.763017,1.895547
SN00418,snow_goose,16.590888,4.13743
SA00270,sandhill_crane,12.107753,11.514607
SN00050,snow_goose,3.099366,5.649887
SN00160,snow_goose,16.15058,3.222818
SN00437,snow_goose,3.099768,5.212417
SN00317,snow_goose,12.240999,10.271176
SA00329,sandhill_crane,12.991328,12.840064
SA00322,sandhill_crane,1.83596,4.946301
SN00236,snow_goose,2.683705,5.444636
SA00457,sandhill_crane,16.389491,4.174771
SA00327,sandhill_crane,6.340216,5.01648
SA00476,sandhill_crane,12.963952,11.061112
SA00177,sandhill_crane,12.173877,10.02501
SN00248,snow_goose,8.335719,2.789372
SN00421,snow_goose,6.334906,10.246451
SN00299,snow_goose,12.843811,10.850636
SN00277,snow_goose,6.462336,4.893956
SA00277,sandhill_crane,8.278576,2.30113
SA00449,sandhill_crane,12.936061,11.134564
SN00204,snow_goose,12.394441,10.952563
SN00500,snow_goose,6.957621,5.526952
SA00045,sandhill_crane,11.902674,1.466331
SA00007,sandhill_crane,5.189417,10.366403
SN00324,snow_goose,5.433502,10.840474
SN00492,snow_goose,6.063261,5.803046
SA00010,sandhill_crane,5.477835,10.133568
SA00275,sandhill_crane,12.744397,11.04733
SA00070,sandhill_crane,4.867949,9.872653
SN00024,snow_goose,5.773399,5.966309
SA00117,sandhill_crane,8.625486,2.815669
SN00444,snow_goose,13.977764,12.44996
SA00491,sandhill_crane,16.059485,4.42106
SN00174,snow_goose,1.759677,5.386384
SA00380,sandhill_crane,13.936571,12.544289
SN00431,snow_goose,13.452602,12.063686
SA00198,sandhill_crane,4.896067,9.722376
SA00166,sandhill_crane,4.786293,9.789278
SN00237,snow_goose,11.745965,2.585991
SN00377,snow_goose,5.424218,9.978547
SN00131,snow_goose,8.889653,1.965405
SA00278,sandhill_crane,16.182053,2.947677
SN00113,snow_goose,16.695215,3.218259
SN00279,snow_goose,4.471958,9.612165
SA00355,sandhill_crane,7.714038,2.202365
SA00055,sandhill_crane,16.678836,3.939484
SA00305,sandhill_crane,6.443648,5.557352
SN00141,snow_goose,12.474501,1.451173
SA00396,sandhill_crane,6.463813,5.4923
SN00395,snow_goose,2.422659,5.789637
SA00004,sandhill_crane,16.20209,2.518708
SA00359,sandhill_crane,4.181962,10.948933
SA00452,sandhill_crane,6.317315,10.612307
SN00187,snow_goose,9.198662,2.515036
SA00411,sandhill_crane,1.827608,4.991832
SN00192,snow_goose,8.287963,2.239365
SA00011,sandhill_crane,6.333147,10.02009
SN00205,snow_goose,14.235554,13.25773
SN00482,snow_goose,16.351537,3.311727
SN00447,snow_goose,1.875787,4.641999
SA00162,sandhill_crane,12.749242,2.218675
SN00357,snow_goose,7.584896,5.058454
SN00385,snow_goose,8.522993,1.739339
SN00217,snow_goose,13.816033,13.097225
SN00380,snow_goose,2.647046,4.292279
SA00408,sandhill_crane,6.248554,5.580069
SN00054,snow_goose,13.446569,12.552839
SA00423,sandhill_crane,6.055992,5.913432
SA00299,sandhill_crane,15.881535,3.176793
SN00055,snow_goose,12.430766,3.133081
SN00260,snow_goose,6.629781,5.252803
SN00026,snow_goose,16.487907,3.876788
SA00360,sandhill_crane,9.106997,2.505513
SA00419,sandhill_crane,16.219057,3.274455
SA00206,sandhill_crane,15.660497,4.078588
SA00237,sandhill_crane,12.392118,11.076825
SA00407,sandhill_crane,13.131758,13.002824
SN00438,snow_goose,12.001828,2.173308
SN00291,snow_goose,8.432982,2.580844
SN00253,snow_goose,14.178203,12.836592
SA00441,sandhill_crane,13.472015,12.749428
SN00229,snow_goose,12.35159,1.418913
SN00370,snow_goose,8.61099,1.997636
SA00076,sandhill_crane,8.970318,2.042905
SA00029,sandhill_crane,9.419605,2.747831
SN00272,snow_goose,11.975397,11.319012
SA00306,sandhill_crane,12.811225,1.472411
SN00327,snow_goose,8.899301,2.869972
SA00484,sandhill_crane,16.359416,3.371292
SA00289,sandhill_crane,3.160272,6.020457
SN00446,snow_goose,12.515403,2.742147
SN00411,snow_goose,7.622475,1.872759
SN00051,snow_goose,2.118151,4.763123
SA00028,sandhill_crane,14.644486,12.623472
SA00077,sandhill_crane,11.375321,2.731847
SN00467,snow_goose,12.307233,2.903039
SA00030,sandhill_crane,13.379025,12.847528
SN00340,snow_goose,8.341057,3.126988
SA00201,sandhill_crane,13.845072,12.468122
SA00013,sandhill_crane,13.561558,13.299113
SA00122,sandhill_crane,5.611605,5.54485
SN00230,snow_goose,8.432864,1.85982
SA00341,sandhill_crane,12.125161,11.304929
SA00258,sandhill_crane,5.301579,10.525314
SA00319,sandhill_crane,12.37331,10.983488
SA00132,sandhill_crane,13.973949,12.161384
SA00025,sandhill_crane,6.50697,5.862381
SA00217,sandhill_crane,5.068541,10.600534
SN00076,snow_goose,8.966747,2.45336
SN00029,snow_goose,11.827021,11.24109
SA00311,sandhill_crane,7.053247,5.020518
SA00006,sandhill_crane,16.612483,3.165453
SN00189,snow_goose,13.771421,12.265294
SA00443,sandhill_crane,12.886921,10.236009
SN00495,snow_goose,8.394461,2.372568
SA00024,sandhill_crane,12.791147,2.452596
SA00128,sandhill_crane,9.625548,2.78774
SA00108,sandhill_crane,15.707099,2.372339
SN00319,snow_goose,13.759984,12.357081
SN00386,snow_goose,6.199445,10.026828
SN00112,snow_goose,14.096781,14.163729
SA00401,sandhill_crane,8.274713,2.647579
SN00138,snow_goose,13.932176,13.505916
SN00256,snow_goose,12.322935,9.675566
SA00370,sandhill_crane,13.512575,13.471745
SN00303,snow_goose,6.294463,5.633878
SN00427,snow_goose,12.773563,11.886085
SN00302,snow_goose,13.219517,12.708343
SN00455,snow_goose,14.055828,13.819004
SN00420,snow_goose,12.295552,2.270625
SN00404,snow_goose,6.163961,5.466855
SA00336,sandhill_crane,2.423824,5.54143
SA00348,sandhill_crane,5.637857,10.171137
SA00054,sandhill_crane,12.534077,10.454174
SA00435,sandhill_crane,13.791117,12.889758
SA00467,sandhill_crane,12.844576,10.814863
SN00469,snow_goose,2.563061,4.818173
SA00096,sandhill_crane,5.957291,10.284295
SN00384,snow_goose,16.771859,4.409422
SA00176,sandhill_crane,4.893427,10.037341
SA00213,sandhill_crane,13.943654,12.508523
SN00195,snow_goose,14.688246,13.161424
SA00005,sandhill_crane,8.151929,2.521568
SN00382,snow_goose,8.968926,2.338319
SA00373,sandhill_crane,1.237805,5.015163
SA00253,sandhill_crane,2.748524,5.625743
SN00151,snow_goose,16.78862,3.14197
SN00049,snow_goose,3.317839,4.783014
SA00145,sandhill_crane,14.142647,12.432379
SA00083,sandhill_crane,12.530098,12.994744
SN00297,snow_goose,6.450341,5.255117
SA00165,sandhill_crane,4.57031,10.523223
SN00477,snow_goose,12.579247,10.750727
SA00185,sandhill_crane,15.595857,3.436849
SN00057,snow_goose,13.744172,12.011887
SN00127,snow_goose,3.4068,4.015639
SA00430,sandhill_crane,11.305672,2.743624
SA00153,sandhill_crane,3.734234,4.147591
SA00179,sandhill_crane,16.429513,4.275403
SA00312,sandhill_crane,12.253461,1.666202
SN00274,snow_goose,13.168012,10.303384
SN00193,snow_goose,12.758875,10.369829
SN00360,snow_goose,13.072967,2.513276
SA00313,sandhill_crane,14.06909,12.738481
SA00224,sandhill_crane,3.354815,5.514793
SA00426,sandhill_crane,13.338797,10.517702
SN00475,snow_goose,2.014594,5.584584
SA00014,sandhill_crane,6.923533,4.99274
SA00391,sandhill_crane,5.885794,9.660252
SA00451,sandhill_crane,15.519673,2.215276
SN00005,snow_goose,12.722352,2.886845
SA00372,sandhill_crane,8.499103,1.561437
SN00216,snow_goose,8.772765,1.837073
SN00164,snow_goose,6.802768,5.74855
SA00481,sandhill_crane,13.538945,12.839326
SN00203,snow_goose,7.664853,5.391611
SN00310,snow_goose,13.082955,12.575837
SA00324,sandhill_crane,13.101062,10.830007
SA00073,sandhill_crane,13.778801,13.564709
SN00084,snow_goose,6.346413,5.020244
SN00168,snow_goose,8.346198,2.862197
SN00161,snow_goose,2.654637,5.394499
SN00263,snow_goose,12.894887,10.367743
SA00245,sandhill_crane,8.247873,1.624523
SA00431,sandhill_crane,7.460592,3.053739
SN00068,snow_goose,12.403584,1.825635
SA00114,sandhill_crane,12.824329,10.875164
SN00009,snow_goose,2.671006,5.089325
SN00061,snow_goose,12.818508,2.441791
SA00354,sandhill_crane,5.905439,10.534527
SA00346,sandhill_crane,14.214562,12.363729
SA00257,sandhill_crane,2.756665,5.425305
SA00095,sandhill_crane,13.899243,12.692965
SA00405,sandhill_crane,12.568753,3.494567
SA00335,sandhill_crane,6.043407,5.534436
SN00276,snow_goose,9.563449,3.34797
SN00267,snow_goose,16.500948,3.907569
SN00145,snow_goose,6.028992,5.193798
SA00477,sandhill_crane,2.17341,4.551211
SA00017,sandhill_crane,12.872539,12.213682
SN00212,snow_goose,3.696353,5.368599
SA00032,sandhill_crane,1.998516,5.733193
SN00042,snow_goose,12.633525,2.2011
SN00221,snow_goose,8.708119,2.195044
SA00466,sandhill_crane,2.504788,5.321203
SA00453,sandhill_crane,3.281354,5.946181
SA00297,sandhill_crane,11.710203,2.786156
SA00023,sandhill_crane,2.842446,6.096649
SA00256,sandhill_crane,13.129889,12.584034
SA00079,sandhill_crane,3.098728,5.822384
SA00120,sandhill_crane,12.782766,12.713583
SN00282,snow_goose,5.990874,8.965578
SA00190,sandhill_crane,13.177052,13.284955
SA00159,sandhill_crane,7.303755,6.027466
SN00226,snow_goose,16.732984,2.895559
SN00452,snow_goose,5.068407,9.090724
SA00382,sandhill_crane,2.228747,6.181209
SN00364,snow_goose,16.423611,3.884991
SN00186,snow_goose,12.234867,11.765962
SN00355,snow_goose,5.84112,5.577796
SN00019,snow_goose,16.200521,3.820616
SN00389,snow_goose,12.065812,3.400878
SA00471,sandhill_crane,12.30652,1.957185
SA00040,sandhill_crane,6.405837,10.52895
SA00420,sandhill_crane,12.715182,2.686287
SN00116,snow_goose,11.50832,1.337961
SN00298,snow_goose,5.821538,9.467477
SN00288,snow_goose,11.461261,2.137358
SA00473,sandhill_crane,16.015908,3.553358
SA00106,sandhill_crane,13.416048,11.683696
SN00305,snow_goose,5.878565,10.19692
SA00371,sandhill_crane,6.568669,10.709838
SA00036,sandhill_crane,15.90232,3.01215
SN00367,snow_goose,9.039126,2.591305
SA00315,sandhill_crane,1.970655,5.140282
SN00416,snow_goose,8.999588,2.711417
SN00074,snow_goose,8.982891,3.147524
SA00184,sandhill_crane,2.5197,5.406775
SA00131,sandhill_crane,12.619312,1.742936
SN00312,snow_goose,11.807546,2.808122
SA00058,sandhill_crane,11.95063,2.584746
SN00366,snow_goose,15.966683,3.636182
SA00444,sandhill_crane,6.51668,5.707622
SA00230,sandhill_crane,9.015435,3.294566
SA00320,sandhill_crane,1.94799,5.479037
SA00227,sandhill_crane,12.321257,10.329313
SA00016,sandhill_crane,17.0068,3.942963
SA00065,sandhill_crane,5.981496,5.697445
SA00140,sandhill_crane,11.823912,2.614251
SA00357,sandhill_crane,12.656612,2.336584
SA00366,sandhill_crane,13.493966,12.745175
SA00119,sandhill_crane,14.140815,12.531668
SA00187,sandhill_crane,14.356103,12.950285
SN00148,snow_goose,5.511153,10.52592
SA00293,sandhill_crane,13.922353,12.498808
SN00428,snow_goose,5.969969,10.117405
SA00215,sandhill_crane,6.148817,10.1478
SN00115,snow_goose,5.046921,5.183428
SN00035,snow_goose,8.54733,2.846376
SA00434,sandhill_crane,6.062091,10.197744
SA00499,sandhill_crane,5.266531,5.175549
SA00412,sandhill_crane,5.144806,10.635244
SA00263,sandhill_crane,11.835052,2.140731
SA00316,sandhill_crane,2.106819,5.618911
SN00329,snow_goose,16.403398,3.586523
SN00432,snow_goose,12.986664,11.506147
SN00295,snow_goose,12.331615,10.400684
SN00311,snow_goose,12.993138,13.129954
SA00160,sandhill_crane,12.073128,2.062504
SA00422,sandhill_crane,12.234901,3.125366
SN00008,snow_goose,13.522498,12.84425
SN00326,snow_goose,11.492367,2.827051
SA00410,sandhill_crane,17.023562,3.220598
SA00168,sandhill_crane,13.95247,12.152027
SN00461,snow_goose,16.331471,3.163271
SN00167,snow_goose,6.592558,5.421785
SN00158,snow_goose,5.483608,10.62406
SA00349,sandhill_crane,6.863725,5.04536
SA00465,sandhill_crane,6.089091,5.860815
SN00335,snow_goose,8.165964,2.030626
SA00107,sandhill_crane,17.129388,3.558138
SN00033,snow_goose,2.515669,5.711837
SN00185,snow_goose,14.04904,12.984186
SN00264,snow_goose,15.741246,2.996668
SA00291,sandhill_crane,12.266899,2.659253
SN00362,snow_goose,11.471646,2.294939
SN00393,snow_goose,5.455471,5.358261
SA00102,sandhill_crane,13.962994,13.760876
SN00413,snow_goose,8.832648,2.000171
SN00383,snow_goose,13.15913,13.959024
SA00152,sandhill_crane,6.161412,4.827956
SN00483,snow_goose,13.398656,12.40159
SN00424,snow_goose,4.944628,10.344604
SN00347,snow_goose,3.039468,5.743212
SN00391,snow_goose,2.24377,4.544552
SA00172,sandhill_crane,12.47186,11.294227
SN00206,snow_goose,12.770385,11.245345
SA00337,sandhill_crane,2.694763,4.906738
SN00440,snow_goose,14.363481,12.255083
SA00246,sandhill_crane,12.209016,11.012892
SN00223,snow_goose,2.940441,4.909563
SN00471,snow_goose,5.454714,10.094709
SA00490,sandhill_crane,6.3904,5.36806
SN00179,snow_goose,5.484072,10.225764
SA00222,sandhill_crane,8.560144,2.258265
SA00479,sandhill_crane,12.216306,2.603335
SN00013,snow_goose,16.434386,2.518553
SA00143,sandhill_crane,12.415455,10.568449
SA00262,sandhill_crane,14.169255,13.08357
SN00207,snow_goose,1.135974,5.559485
SN00028,snow_goose,11.682177,10.703609
SA00363,sandhill_crane,1.380625,4.997384
SN00176,snow_goose,10.043248,2.54198
SN00065,snow_goose,5.871345,6.090156
SN00130,snow_goose,11.785394,10.252535
SA00292,sandhill_crane,13.686198,13.107228
SA00463,sandhill_crane,13.146664,10.510175
SA00139,sandhill_crane,16.661491,2.479087
SA00113,sandhill_crane,12.88309,10.203799
SA00068,sandhill_crane,6.726519,5.722838
SA00063,sandhill_crane,15.80138,3.325596
SA00210,sandhill_crane,12.569622,3.556688
SN00044,snow_goose,8.936854,2.356765
SA00084,sandhill_crane,8.478662,1.843404
SA00281,sandhill_crane,8.182134,2.591524
SA00247,sandhill_crane,5.853152,6.06699
SN00273,snow_goose,2.370859,5.715151
SN00083,snow_goose,4.74934,9.31709
SA00149,sandhill_crane,2.272452,5.549117
SA00105,sandhill_crane,13.660188,12.708317
SA00202,sandhill_crane,16.790866,2.528437
SA00066,sandhill_crane,8.898785,2.134852
SA00276,sandhill_crane,2.395182,4.232461
SA00361,sandhill_crane,4.559718,9.404014
SA00195,sandhill_crane,14.344942,12.397235
SN00448,snow_goose,5.172446,10.059748
SA00415,sandhill_crane,1.995798,4.869458
SN00090,snow_goose,15.652739,3.58962
SA00393,sandhill_crane,4.689572,9.310076
SA00454,sandhill_crane,13.77869,12.8741
SN00433,snow_goose,15.623015,3.48562
