bird_id,species,x_km,y_km
SN00764,snow_goose,2.603765,5.322107
SA06570,sandhill_crane,7.777233,1.907495
SN08666,snow_goose,2.352797,5.197662
SA08318,sandhill_crane,13.878267,12.824662
SA05269,sandhill_crane,15.733761,3.038812
SN09172,snow_goose,12.581863,11.798563
SA03113,sandhill_crane,7.856143,2.66318
SN02382,snow_goose,12.755135,2.167421
SA04885,sandhill_crane,6.773496,5.542103
SA03876,sandhill_crane,12.245322,10.32133
SN08934,snow_goose,12.573611,2.310845
SA02031,sandhill_crane,12.328044,1.770875
SN01899,snow_goose,12.336769,10.129963
SN09327,snow_goose,8.526939,2.01348
SA05207,sandhill_crane,5.485973,10.885869
SA03036,sandhill_crane,13.598386,13.183754
SN03595,snow_goose,1.782466,5.553675
SA07295,sandhill_crane,5.997213,5.855093
SN02606,snow_goose,8.751997,2.116147
SN07471,snow_goose,16.837305,2.845505
SN06146,snow_goose,13.182656,12.500132
SN09247,snow_goose,12.302183,2.170758
SN08097,snow_goose,12.436464,1.68323
SA01375,sandhill_crane,7.937097,3.358804
SN01027,snow_goose,5.874201,9.611039
SN09462,snow_goose,1.992462,4.777286
SN03025,snow_goose,2.767892,5.134874
SA01845,sandhill_crane,13.583943,13.927608
SN09123,snow_goose,2.406155,5.429431
SA07439,sandhill_crane,12.835123,10.091338
SN06093,snow_goose,13.924855,13.122888
SA08201,sandhill_crane,1.862024,4.610328
SA00300,sandhill_crane,5.232244,10.46834
SN06853,snow_goose,5.753947,5.00636
SA03520,sandhill_crane,13.972073,12.998193
SA00624,sandhill_crane,5.323074,9.614455
SN08966,snow_goose,17.166549,3.465086
SA02997,sandhill_crane,12.384212,1.890604
SN05630,snow_goose,13.870269,13.1328
SN01980,snow_goose,12.924386,11.239884
SA00869,sandhill_crane,16.392587,3.519082
SN07302,snow_goose,13.263788,13.270412
SA09165,sandhill_crane,2.341706,5.587354
SN00566,snow_goose,16.15659,2.73989
SN01595,snow_goose,8.208443,2.052791
SN08690,snow_goose,16.778379,3.495815
SA07815,sandhill_crane,5.356698,10.525119
SA04244,sandhill_crane,9.172589,2.053814
SA03306,sandhill_crane,5.619174,4.668152
SA09626,sandhill_crane,6.235792,5.584946
SA03527,sandhill_crane,13.690546,12.608391
SA08334,sandhill_crane,14.289267,12.513439
SN06184,snow_goose,6.108761,5.514167
SA08375,sandhill_crane,11.603626,2.219555
SN04272,snow_goose,5.67885,10.041041
SN00835,snow_goose,13.543477,10.83664
SN00627,snow_goose,5.827772,9.657967
SA03293,sandhill_crane,12.85487,10.594865
SA04842,sandhill_crane,6.067193,6.148677
SN08489,snow_goose,9.23608,2.386487
SA08040,sandhill_crane,6.078011,9.31023
SN09236,snow_goose,8.497556,2.073596
SN05454,snow_goose,12.748833,2.819722
SN09494,snow_goose,8.18281,3.293364
SA00625,sandhill_crane,15.916949,3.19282
SA02208,sandhill_crane,16.45326,3.389718
SN06397,snow_goose,16.611529,3.181415
SA09436,sandhill_crane,13.536305,12.277775
SN01995,snow_goose,8.646746,3.243433
SA02139,sandhill_crane,7.105752,4.849124
SN09504,snow_goose,9.016601,3.003444
SN02446,snow_goose,5.600624,5.043187
SA01157,sandhill_crane,12.187777,10.412737
SN08986,snow_goose,11.963141,2.841254
SA03088,sandhill_crane,12.115822,2.514496
SA03613,sandhill_crane,5.005761,11.082948
SN08209,snow_goose,6.144697,5.224795
SN02161,snow_goose,12.97954,11.254887
SN09867,snow_goose,12.85286,10.53908
SA06288,sandhill_crane,8.879749,1.971085
SA06053,sandhill_crane,12.918172,2.517981
SN07253,snow_goose,6.297315,5.416872
SA01829,sandhill_crane,12.518055,1.950911
SN01685,snow_goose,13.821454,12.958269
SN09553,snow_goose,5.555363,10.288729
SN00552,snow_goose,12.434759,10.315681
SN03710,snow_goose,11.988865,2.766263
SN00917,snow_goose,2.286218,4.955802
SN00302,snow_goose,8.510531,2.935882
SA00518,sandhill_crane,4.843625,10.409927
SN00716,snow_goose,15.386077,2.995108
SA05063,sandhill_crane,12.885222,10.224122
SN00005,snow_goose,5.889371,9.529074
SA00702,sandhill_crane,12.8844,9.986649
SN04606,snow_goose,14.302859,12.561852
SN00283,snow_goose,13.88126,13.004902
SA07974,sandhill_crane,6.340023,9.61824
SA00865,sandhill_crane,8.22238,2.581907
SA09704,sandhill_crane,16.475136,3.552272
SN09482,snow_goose,7.754289,2.360657
SA01699,sandhill_crane,6.256049,9.50749
SN03676,snow_goose,11.885248,10.941445
SN00685,snow_goose,11.259798,10.344103
SN07519,snow_goose,17.828974,3.766165
SA03205,sandhill_crane,13.799003,12.783722
SA06344,sandhill_crane,12.58326,11.383313
SA02916,sandhill_crane,8.129113,2.485101
SN00701,snow_goose,5.443581,10.585534
SA02939,sandhill_crane,12.456609,10.718669
SN05241,snow_goose,2.697463,5.267077
SA03187,sandhill_crane,2.600053,5.162539
SA06668,sandhill_crane,5.345475,9.03295
SN06286,snow_goose,12.246786,1.841432
SA07793,sandhill_crane,13.313098,12.995719
SA01706,sandhill_crane,15.597163,2.635434
SN04245,snow_goose,5.442045,9.473358
SA03142,sandhill_crane,16.241315,4.463645
SA03272,sandhill_crane,12.562252,10.774499
SN02102,snow_goose,9.072691,1.832052
SA01844,sandhill_crane,11.874827,2.451463
SN00046,snow_goose,17.058438,3.426448
SN02450,snow_goose,12.691465,2.876593
SN07784,snow_goose,5.097903,10.454869
SN01889,snow_goose,5.576949,10.496407
SA03011,sandhill_crane,16.685398,4.560707
SA05807,sandhill_crane,11.825567,2.492885
SA07478,sandhill_crane,8.320596,2.795581
SN08976,snow_goose,2.675126,5.559003
SN08456,snow_goose,12.56485,10.601985
SA02262,sandhill_crane,1.750903,5.838949
SA00837,sandhill_crane,11.843334,2.316473
SA05306,sandhill_crane,11.869132,1.942289
SN09910,snow_goose,12.351005,2.893064
SN09490,snow_goose,6.536967,5.716835
SA09963,sandhill_crane,9.01898,2.304808
SN07282,snow_goose,16.107725,3.279945
SN03867,snow_goose,4.662734,10.333846
SN04225,snow_goose,12.192143,1.945066
SN03761,snow_goose,5.732522,10.376095
SN08711,snow_goose,4.75104,10.72776
SA01108,sandhill_crane,11.658009,10.792706
SA07854,sandhill_crane,8.502003,2.044139
SN05865,snow_goose,5.132984,10.223386
SA04167,sandhill_crane,13.301397,12.683315
SA02235,sandhill_crane,6.114425,10.343767
SN08083,snow_goose,13.546722,13.107444
SA05796,sandhill_crane,11.628933,2.878171
SN05235,snow_goose,5.384904,9.896795
SA01329,sandhill_crane,11.885077,2.08648
SN00486,snow_goose,13.361244,12.703137
SN08192,snow_goose,5.608013,9.397165
SN05100,snow_goose,15.443211,3.422875
SN00731,snow_goose,14.236611,13.104041
SA02333,sandhill_crane,6.360283,5.046599
SA05604,sandhill_crane,12.298012,10.85533
SN06843,snow_goose,3.78116,5.356537
SN06225,snow_goose,12.967564,10.141326
SA07849,sandhill_crane,17.102484,3.580684
SA03074,sandhill_crane,16.968864,3.318312
SA03484,sandhill_crane,8.351595,1.673419
SN04125,snow_goose,8.946543,2.63563
SN00540,snow_goose,2.435456,6.182533
SA02595,sandhill_crane,12.795993,2.888145
SA01758,sandhill_crane,1.936212,4.9129
SA02780,sandhill_crane,5.491494,10.642342
SN08492,snow_goose,11.996769,10.925485
SA08792,sandhill_crane,12.271224,2.107612
SN04938,snow_goose,15.741563,3.822362
SA02894,sandhill_crane,12.909526,2.369356
SN09679,snow_goose,12.504688,10.939196
SN06284,snow_goose,16.489329,2.957493
SN06890,snow_goose,11.863274,2.718656
SN04623,snow_goose,13.097207,10.484579
SN05701,snow_goose,14.275127,13.088415
SN00225,snow_goose,15.715879,3.675229
SA00317,sandhill_crane,12.72922,11.019982
SN09629,snow_goose,6.377275,6.176065
SN01094,snow_goose,13.888101,12.258533
SN05729,snow_goose,7.636298,6.115768
SA03519,sandhill_crane,1.547863,5.111773
SN07546,snow_goose,1.833822,5.269509
SN02682,snow_goose,13.031801,2.245278
SN04207,snow_goose,11.772109,1.773736
SA00565,sandhill_crane,6.150588,10.217189
SN07312,snow_goose,16.636152,3.654026
SA03882,sandhill_crane,16.323723,2.894358
SA00182,sandhill_crane,13.766252,13.690185
SA06665,sandhill_crane,12.270815,1.981626
SA07438,sandhill_crane,8.554224,2.095216
SA04870,sandhill_crane,4.532467,9.53075
SA07623,sandhill_crane,11.456719,2.487438
SN07342,snow_goose,6.165843,5.989238
SN06730,snow_goose,3.085604,5.805798
SA08601,sandhill_crane,14.251529,13.09753
SN01951,snow_goose,14.602174,12.849285
SN02069,snow_goose,12.297596,1.70292
SN04587,snow_goose,9.016492,2.33495
SA00898,sandhill_crane,1.536613,5.235206
SN08196,snow_goose,13.620502,12.295827
SN05383,snow_goose,14.282735,12.780043
SN03624,snow_goose,4.823496,9.799884
SA00916,sandhill_crane,6.159749,10.308655
SA05637,sandhill_crane,6.475951,4.516544
SN02732,snow_goose,16.268634,3.32358
SN02930,snow_goose,14.380271,12.352909
SN01823,snow_goose,5.285617,10.453335
SA05056,sandhill_crane,14.092673,12.412213
SA08226,sandhill_crane,12.611999,9.845602
SA04729,sandhill_crane,11.878181,10.810979
SN00482,snow_goose,2.253923,5.453941
SA04281,sandhill_crane,5.561585,10.257363
SN05931,snow_goose,16.206013,3.534777
SN05209,snow_goose,16.538463,3.815522
SA03378,sandhill_crane,11.743263,2.171188
SN01003,snow_goose,3.218715,5.668933
SA09448,sandhill_crane,16.830013,2.748314
SA02596,sandhill_crane,12.479232,11.063621
SA07426,sandhill_crane,4.48491,9.480406
SA08126,sandhill_crane,8.716451,2.300478
SA09835,sandhill_crane,16.057463,3.541152
SA08068,sandhill_crane,16.096549,3.555232
SA06593,sandhill_crane,2.753907,5.909824
SA00617,sandhill_crane,13.06923,12.513705
SN05880,snow_goose,8.851786,1.756133
SA00777,sandhill_crane,1.679619,5.392601
SN04820,snow_goose,9.522751,2.477206
SA09006,sandhill_crane,12.3832,11.305349
SA01360,sandhill_crane,13.987223,12.946019
SA09809,sandhill_crane,15.742431,3.666721
SN01378,snow_goose,16.758816,2.572019
SA09135,sandhill_crane,14.084227,13.669161
SA00638,sandhill_crane,16.50155,2.626892
SA09885,sandhill_crane,13.633077,12.003988
SA03497,sandhill_crane,5.077016,9.495569
SN05602,snow_goose,6.868848,5.11609
SA08768,sandhill_crane,8.423682,2.50795
SN07611,snow_goose,16.625608,3.441102
SA04494,sandhill_crane,7.133924,5.301669
SN09121,snow_goose,3.074632,5.453687
SA07881,sandhill_crane,3.102586,4.323446
SN04982,snow_goose,13.317724,12.722256
SA07714,sandhill_crane,8.84943,3.215304
SA01004,sandhill_crane,9.068293,2.219846
SA00348,sandhill_crane,5.66544,9.826577
SA08483,sandhill_crane,12.666638,2.509413
SA00145,sandhill_crane,9.107229,1.782724
SN04739,snow_goose,6.255218,5.741369
SN08148,snow_goose,8.259303,2.329663
SA05622,sandhill_crane,13.134815,13.049613
SN09328,snow_goose,11.466859,2.305861
SA07841,sandhill_crane,13.189179,2.860805
SA06090,sandhill_crane,1.849488,4.847128
SA04141,sandhill_crane,12.824729,10.231318
SN01406,snow_goose,5.971328,5.711241
SN02053,snow_goose,12.487238,10.395267
SN02844,snow_goose,16.009178,2.93306
SA02309,sandhill_crane,5.538317,10.566191
SA03434,sandhill_crane,8.717189,3.356574
SN03382,snow_goose,12.856794,10.827663
SA00568,sandhill_crane,5.054341,10.227728
SA09368,sandhill_crane,15.236384,2.70911
SN09939,snow_goose,13.507134,12.633072
SN04438,snow_goose,13.950032,13.814926
SA09441,sandhill_crane,5.677678,10.245698
SN08768,snow_goose,12.958849,11.596228
SN08677,snow_goose,15.987809,2.755852
SA03776,sandhill_crane,13.131998,12.231719
SA07161,sandhill_crane,2.124417,5.768292
SA02480,sandhill_crane,13.784334,13.096657
SA02746,sandhill_crane,12.813536,10.64999
SA09444,sandhill_crane,2.427051,4.356385
SN00551,snow_goose,5.313616,10.021547
SN02833,snow_goose,5.844584,5.872009
SN06716,snow_goose,14.022397,12.751864
SA03244,sandhill_crane,11.637109,2.776582
SA01402,sandhill_crane,14.24653,13.010765
SA09952,sandhill_crane,1.995529,5.724186
SA03818,sandhill_crane,12.132009,2.801252
SA04609,sandhill_crane,2.840835,4.758309
SA04206,sandhill_crane,14.719062,12.752324
SN07746,snow_goose,14.240331,13.131818
SN01569,snow_goose,2.482355,5.667453
SA06961,sandhill_crane,11.82536,10.7535
SN05844,snow_goose,12.495746,10.270456
SA09484,sandhill_crane,6.210814,5.162786
SA08554,sandhill_crane,11.742125,10.782727
SN00891,snow_goose,12.280446,2.339179
SA08962,sandhill_crane,12.440684,2.570716
SN02671,snow_goose,6.419461,10.082473
SA01521,sandhill_crane,6.072933,10.820683
SN01375,snow_goose,9.090117,3.231969
SA07866,sandhill_crane,5.770066,10.616677
SN03953,snow_goose,13.12868,12.085271
SN07768,snow_goose,12.474437,2.611496
SN02693,snow_goose,7.6488,6.545591
SN03234,snow_goose,14.114384,12.818697
SN02692,snow_goose,16.474533,4.203321
SN08578,snow_goose,12.117189,10.212221
SA06406,sandhill_crane,12.947382,2.385802
SA06627,sandhill_crane,13.737108,13.771115
SA05189,sandhill_crane,15.677871,3.344993
SN05452,snow_goose,8.160716,2.351047
SA09258,sandhill_crane,13.040627,11.14742
SN01610,snow_goose,2.565343,5.167052
SN06104,snow_goose,13.734803,12.654466
SA05400,sandhill_crane,13.671948,12.373191
SA03379,sandhill_crane,5.455884,11.002319
SN05442,snow_goose,9.22439,2.644567
SN08572,snow_goose,2.186888,5.348559
SA05099,sandhill_crane,9.226437,2.161113
SN05086,snow_goose,8.335787,2.457549
SA05220,sandhill_crane,12.832377,11.504024
SN08815,snow_goose,9.113181,2.261615
SA09345,sandhill_crane,6.836702,5.928461
SA01732,sandhill_crane,1.738936,4.176659
SN01077,snow_goose,10.826102,1.592792
SA03107,sandhill_crane,16.295617,3.74471
SN06417,snow_goose,6.638742,5.536269
SA00900,sandhill_crane,8.922521,3.293869
SA02748,sandhill_crane,12.416452,11.191243
SN01509,snow_goose,15.176612,2.873986
SA03696,sandhill_crane,10.759311,10.64588
SN09694,snow_goose,2.453041,5.064227
SN06190,snow_goose,1.688599,5.255884
SN05322,snow_goose,6.676369,4.990252
SA02848,sandhill_crane,8.245263,3.112302
SN07700,snow_goose,16.452613,3.280738
SA05043,sandhill_crane,6.05677,5.803622
SN02342,snow_goose,6.757367,5.193349
SA04876,sandhill_crane,6.139878,5.597801
SA02381,sandhill_crane,2.636846,5.139812
SA03383,sandhill_crane,6.808544,5.749902
SA07761,sandhill_crane,14.43205,11.86318
SA04889,sandhill_crane,8.957458,2.191713
SA02795,sandhill_crane,2.193061,4.657615
SA06478,sandhill_crane,3.609264,5.033826
SA00728,sandhill_crane,16.348575,3.557638
SA02125,sandhill_crane,9.141404,3.25976
SN01020,snow_goose,14.395778,13.404166
SN06173,snow_goose,17.409476,3.495173
SA09715,sandhill_crane,6.742773,6.408809
SA04563,sandhill_crane,6.689447,5.328014
SA08239,sandhill_crane,5.951479,5.476795
SA08351,sandhill_crane,14.184236,12.888388
SA01008,sandhill_crane,6.108942,9.593458
SA04903,sandhill_crane,12.079916,9.90039
SA00014,sandhill_crane,5.479589,9.478043
SN00978,snow_goose,9.313445,3.056307
SN08060,snow_goose,2.467635,4.939301
SA07949,sandhill_crane,14.652962,13.205624
SA05380,sandhill_crane,2.145898,5.768465
SN01969,snow_goose,2.561146,4.792002
SA01026,sandhill_crane,6.34468,5.015212
SN07322,snow_goose,5.695093,9.817652
SA02781,sandhill_crane,15.903795,4.647891
SA09412,sandhill_crane,15.813321,2.594536
SA09425,sandhill_crane,13.533093,12.89048
SA00011,sandhill_crane,13.608166,13.186377
SA04941,sandhill_crane,12.860122,11.135346
SA04456,sandhill_crane,12.610571,2.461586
SN08840,snow_goose,17.073655,3.667601
SA01580,sandhill_crane,11.919688,10.858808
SA06075,sandhill_crane,1.978944,4.57541
SA07216,sandhill_crane,8.604457,2.839188
SA02487,sandhill_crane,6.820973,5.064725
SA04104,sandhill_crane,2.329468,5.594087
SA05409,sandhill_crane,12.687551,2.792729
SA07683,sandhill_crane,4.711776,9.374618
SA08762,sandhill_crane,2.335672,4.892419
SA09195,sandhill_crane,2.786072,4.768122
SA00205,sandhill_crane,16.469359,4.357986
SN04283,snow_goose,17.186429,2.813704
SA07156,sandhill_crane,16.110285,3.346583
SN07774,snow_goose,12.077878,2.359985
SN08247,snow_goose,12.343896,11.171649
SN03759,snow_goose,14.265942,12.136849
SN04350,snow_goose,5.826201,11.251542
SN05096,snow_goose,11.782144,10.738817
SA06409,sandhill_crane,5.806376,10.958576
SA09457,sandhill_crane,4.938676,10.063085
SN05897,snow_goose,13.687505,12.660862
SN06526,snow_goose,7.751978,2.473977
SA02350,sandhill_crane,12.588219,12.951521
SN06283,snow_goose,3.014853,4.878825
SN07047,snow_goose,3.996077,5.505286
SN07745,snow_goose,12.438944,3.093868
SA06176,sandhill_crane,8.570601,2.320126
SA03422,sandhill_crane,8.206967,2.022434
SN09936,snow_goose,12.86256,10.980043
SA05407,sandhill_crane,8.574402,2.361302
SN00915,snow_goose,5.688862,5.547094
SN01982,snow_goose,17.111906,3.542221
SN02905,snow_goose,14.47628,12.218414
SN01109,snow_goose,5.498426,9.785531
SN00448,snow_goose,3.345711,5.779981
SA07522,sandhill_crane,15.936855,2.965436
SN02410,snow_goose,12.555384,11.007111
SA03929,sandhill_crane,8.960169,2.069243
SA07851,sandhill_crane,16.33645,3.26005
SN06116,snow_goose,16.71009,2.992569
SN09170,snow_goose,13.517655,12.685264
SA01944,sandhill_crane,14.069861,13.402151
SN04832,snow_goose,2.908407,5.204593
SN07858,snow_goose,14.290069,13.234552
SA05266,sandhill_crane,8.167673,1.56614
SA05976,sandhill_crane,13.386815,12.304412
SA01219,sandhill_crane,9.394181,1.941006
SN04490,snow_goose,14.376872,13.365115
SN05948,snow_goose,5.236184,10.084854
SN00887,snow_goose,5.802753,5.585843
SN06855,snow_goose,5.666734,10.913336
SN06660,snow_goose,14.194796,13.814441
SN09540,snow_goose,8.16936,2.900663
SN04179,snow_goose,11.92829,11.782508
SN03558,snow_goose,6.825613,6.005719
SN00406,snow_goose,5.067588,10.065819
SA06257,sandhill_crane,8.9095,2.579087
SA05474,sandhill_crane,15.701665,3.435496
SN04310,snow_goose,13.405653,12.59894
SA01083,sandhill_crane,11.505938,0.867823
SA00125,sandhill_crane,2.690681,5.898151
SA09968,sandhill_crane,8.421105,2.185665
SA01646,sandhill_crane,10.801978,10.363246
SN04724,snow_goose,6.23298,10.165035
SN02756,snow_goose,5.68615,10.269066
SA08286,sandhill_crane,13.021734,12.938473
SA09564,sandhill_crane,5.590597,5.233862
SN07681,snow_goose,12.301934,9.770164
SN05008,snow_goose,4.234577,9.476385
SN09068,snow_goose,8.08919,1.877144
SN07084,snow_goose,16.018163,3.368715
SA01421,sandhill_crane,12.132404,11.367735
SA05712,sandhill_crane,8.85482,2.641793
SN04262,snow_goose,2.327161,5.235278
SA00665,sandhill_crane,15.795209,3.071488
SN02696,snow_goose,8.130795,1.414309
SA03650,sandhill_crane,6.356963,5.127368
SA02880,sandhill_crane,14.004795,13.656407
SN02932,snow_goose,11.78614,9.73109
SN04292,snow_goose,9.204261,2.679556
SA00257,sandhill_crane,12.567473,2.733441
SA01164,sandhill_crane,12.780812,12.00634
SN09176,snow_goose,15.977578,2.00934
SN04214,snow_goose,3.152053,5.348738
SA01576,sandhill_crane,5.571997,10.575906
SA07548,sandhill_crane,12.986403,13.014152
SA07248,sandhill_crane,2.892064,6.048767
SA08581,sandhill_crane,2.339603,5.624008
SN01389,snow_goose,13.539412,12.894479
SA03321,sandhill_crane,5.864358,5.213324
SN07498,snow_goose,5.499597,9.746897
SN07179,snow_goose,16.598524,3.797208
SA09649,sandhill_crane,6.514799,5.714968
SA01509,sandhill_crane,9.361042,2.690774
SN02736,snow_goose,12.468391,10.867441
SA02408,sandhill_crane,6.416548,5.664811
SN01811,snow_goose,16.033704,3.190737
SA04946,sandhill_crane,8.567823,2.659917
SA08548,sandhill_crane,6.370705,4.72367
SA00612,sandhill_crane,15.841899,3.579192
SN04541,snow_goose,5.842187,10.19264
SA06549,sandhill_crane,12.308469,1.250352
SA03007,sandhill_crane,15.969785,4.342319
SN08206,snow_goose,16.341148,3.225934
SA06023,sandhill_crane,5.867087,5.279171
SA01551,sandhill_crane,2.762989,5.03299
SN03429,snow_goose,9.533031,3.202443
SN00276,snow_goose,6.473023,6.327265
SN01155,snow_goose,13.000719,9.909879
SN08894,snow_goose,13.526484,13.366917
SN08553,snow_goose,11.024546,2.499862
SA02271,sandhill_crane,15.59542,3.173011
SN04373,snow_goose,8.552182,1.705366
SN00085,snow_goose,7.034063,5.045288
SN06832,snow_goose,2.395679,4.976129
SA08090,sandhill_crane,15.738918,3.557326
SN01575,snow_goose,11.964782,2.782382
SN08521,snow_goose,15.664286,3.864102
SA04055,sandhill_crane,8.404902,3.446007
SA03711,sandhill_crane,12.348443,1.693036
SA04964,sandhill_crane,13.342236,13.673282
SA07160,sandhill_crane,5.828499,5.006819
SN05501,snow_goose,11.774742,1.836081
SA05315,sandhill_crane,6.639629,9.807523
SN03799,snow_goose,11.933634,3.043684
SN03663,snow_goose,2.640511,5.636705
SA09210,sandhill_crane,12.128875,3.04517
SA05963,sandhill_crane,7.96356,1.99924
SA08917,sandhill_crane,12.728014,11.365012
SA01348,sandhill_crane,12.538688,1.987987
SA06051,sandhill_crane,9.08085,1.980978
SN00568,snow_goose,2.877175,5.786388
SA00246,sandhill_crane,12.605489,3.331756
SA06187,sandhill_crane,15.492548,3.669268
SN06590,snow_goose,1.95357,5.252151
SA01557,sandhill_crane,6.040935,9.83489
SA09813,sandhill_crane,11.655694,10.9496
SN01724,snow_goose,4.624298,9.770514
SA01412,sandhill_crane,3.69643,5.757878
SA03791,sandhill_crane,5.228874,9.919347
SN06076,snow_goose,6.527876,5.828491
SN02748,snow_goose,2.347181,5.428204
SA00371,sandhill_crane,1.696556,5.059171
SA07502,sandhill_crane,1.899951,4.564293
SA05533,sandhill_crane,2.956666,4.540443
SA01234,sandhill_crane,13.797246,13.055583
SA00800,sandhill_crane,12.186396,10.397717
SA09573,sandhill_crane,12.556928,10.98972
SA07004,sandhill_crane,7.060682,5.539736
SN02639,snow_goose,12.647891,2.175876
SN00654,snow_goose,16.600575,2.648456
SA00411,sandhill_crane,6.440346,6.005821
SA04319,sandhill_crane,14.059542,12.558872
SN04941,snow_goose,9.072967,2.73944
SN09406,snow_goose,13.024881,12.11383
SN03784,snow_goose,6.124504,5.191555
SA04672,sandhill_crane,5.077541,10.440452
SN03111,snow_goose,8.701368,2.806387
SN07831,snow_goose,7.706111,2.549995
SN03613,snow_goose,12.345206,11.296781
SA04256,sandhill_crane,2.226637,4.914881
SA04188,sandhill_crane,16.217453,4.118009
SN08062,snow_goose,11.859714,10.762039
SN07508,snow_goose,6.823907,6.339409
SA02562,sandhill_crane,2.900877,5.174652
SA07180,sandhill_crane,8.897971,2.523985
SA08676,sandhill_crane,5.6673,9.579518
SN06798,snow_goose,6.092296,5.829299
SN01513,snow_goose,13.219812,12.644161
SN07077,snow_goose,13.926676,12.799118
SA00437,sandhill_crane,13.428847,12.958755
SA07445,sandhill_crane,1.466271,5.239684
SA09118,sandhill_crane,13.142844,13.02906
SN02250,snow_goose,12.948326,10.591966
SN09113,snow_goose,8.177118,2.370221
SN05049,snow_goose,14.07469,12.495092
SA08993,sandhill_crane,11.790243,11.003013
SN04122,snow_goose,12.965217,10.970828
SN05463,snow_goose,16.17981,2.356518
SN00261,snow_goose,12.041634,11.242785
SA09388,sandhill_crane,9.469429,2.271482
SA04736,sandhill_crane,13.869483,12.629782
SN09562,snow_goose,5.413125,10.144528
SN03821,snow_goose,2.642781,4.228058
SN03943,snow_goose,6.975182,6.112954
SA06803,sandhill_crane,12.394098,2.831237
SN03564,snow_goose,11.757843,3.352927
SN09545,snow_goose,16.484248,4.151282
SA04919,sandhill_crane,2.300877,5.111139
SN06943,snow_goose,4.934262,9.768803
SA07781,sandhill_crane,2.400577,5.42977
SA02695,sandhill_crane,14.195111,13.721582
SN00064,snow_goose,9.535786,2.086146
SN06040,snow_goose,14.028002,13.232089
SN08389,snow_goose,5.642034,5.336838
SN00357,snow_goose,6.384057,5.088823
SN06886,snow_goose,8.547118,2.161652
SA01094,sandhill_crane,16.739343,3.348326
SA04241,sandhill_crane,6.735388,10.277414
SN02416,snow_goose,12.892682,2.127923
SN07289,snow_goose,11.880843,11.042703
SN02062,snow_goose,12.455175,10.072996
SN09513,snow_goose,14.053382,11.707806
SA06195,sandhill_crane,12.248574,11.70892
SN06574,snow_goose,2.662367,4.462594
SA06744,sandhill_crane,12.864684,10.345558
SN02949,snow_goose,13.706219,13.095233
SN06114,snow_goose,3.327318,4.781031
SN05480,snow_goose,2.457711,4.809879
SA05555,sandhill_crane,6.637461,10.078803
SA05258,sandhill_crane,6.06706,4.915375
SN04000,snow_goose,6.265166,6.068694
SN05028,snow_goose,14.901028,13.254937
SA01689,sandhill_crane,12.385339,2.840762
SN00027,snow_goose,11.089351,10.476937
SN00633,snow_goose,16.140703,3.319104
SN03787,snow_goose,16.249135,2.916395
SA03512,sandhill_crane,13.377646,10.679534
SN07069,snow_goose,11.75674,1.932919
SA05321,sandhill_crane,12.1015,10.864175
SN07146,snow_goose,6.778409,6.779318
SA08311,sandhill_crane,15.886939,3.031165
SN04808,snow_goose,12.328565,10.372859
SN09439,snow_goose,6.443027,6.506629
SA04560,sandhill_crane,1.983054,5.349497
SA09216,sandhill_crane,13.53274,12.927583
SN09325,snow_goose,12.798673,12.900603
SA01566,sandhill_crane,13.62193,12.832616
SA02277,sandhill_crane,2.527036,5.351821
SA00720,sandhill_crane,16.516344,2.823641
SA03801,sandhill_crane,2.665711,4.729744
SA06302,sandhill_crane,14.07921,13.083896
SA03139,sandhill_crane,5.788315,9.830022
SN05804,snow_goose,9.45272,2.71778
SN07961,snow_goose,6.110992,9.648024
SA06119,sandhill_crane,10.591375,1.438754
SN03837,snow_goose,13.554383,10.359742
SN00399,snow_goose,16.408042,3.646397
SN03093,snow_goose,7.278081,6.30609
SN09260,snow_goose,16.456058,4.120302
SA05624,sandhill_crane,7.673097,5.924983
SN02801,snow_goose,12.584519,2.608102
SN07223,snow_goose,5.195323,5.941002
SA02159,sandhill_crane,8.433819,2.134281
SA05759,sandhill_crane,13.320659,12.151994
SA04849,sandhill_crane,3.068268,5.166173
SN04740,snow_goose,8.800144,2.04184
SN05887,snow_goose,11.985467,2.691017
SN06679,snow_goose,6.025778,10.515061
SA04101,sandhill_crane,9.18707,2.76967
SN02238,snow_goose,13.473787,12.366434
SA05756,sandhill_crane,16.312198,3.843964
SA05046,sandhill_crane,9.239247,2.709213
SA08608,sandhill_crane,11.835121,2.560645
SA00627,sandhill_crane,6.841236,4.755697
SA02674,sandhill_crane,16.584143,3.155403
SN03465,snow_goose,16.093013,3.043079
SN01988,snow_goose,12.568416,2.841868
SN07849,snow_goose,7.445048,6.168199
SN07870,snow_goose,11.927236,1.64442
SN08388,snow_goose,6.032593,5.345629
SN01656,snow_goose,12.64271,2.778314
SA02639,sandhill_crane,13.12024,10.877749
SN02267,snow_goose,6.269581,5.34338
SN06045,snow_goose,11.904614,1.539226
SN00334,snow_goose,11.985562,3.81732
SA04344,sandhill_crane,11.613561,2.852826
SN01265,snow_goose,12.846545,10.578153
SN04104,snow_goose,13.02871,12.785672
SA00360,sandhill_crane,11.825164,2.285962
SN02577,snow_goose,5.778815,9.904515
SA02045,sandhill_crane,2.672207,4.560052
SA03231,sandhill_crane,5.439648,6.275312
SA00388,sandhill_crane,6.548497,6.066374
SN00210,snow_goose,6.621966,5.116463
